artist,album,track_title,track_n,lyric,line,year
Taylor Swift,Red,I Knew You Were Trouble,4,So shame on me now,32,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Flew me to places I'd never been,33,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Till you put me down, oh",34,2012
Taylor Swift,Red,I Knew You Were Trouble,4,I knew you were trouble when you walked in,35,2012
Taylor Swift,Red,I Knew You Were Trouble,4,So shame on me now,36,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Flew me to places I'd never been,37,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Now I'm lying on the cold hard ground,38,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Oh, oh",39,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Trouble, trouble, trouble",40,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Oh, oh",41,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Trouble, trouble, trouble",42,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"And the saddest fear, comes creeping in",43,2012
Taylor Swift,Red,I Knew You Were Trouble,4,That you never loved me,44,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Or her, or anyone, or anything, yeah!",45,2012
Taylor Swift,Red,I Knew You Were Trouble,4,I knew you were trouble when you walked in,46,2012
Taylor Swift,Red,I Knew You Were Trouble,4,So shame on me now,47,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Flew me to places I'd never been,48,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Till you put me down, oh",49,2012
Taylor Swift,Red,I Knew You Were Trouble,4,I knew you were trouble when you walked in,50,2012
Taylor Swift,Red,I Knew You Were Trouble,4,So shame on me now,51,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Flew me to places I'd never been,52,2012
Taylor Swift,Red,I Knew You Were Trouble,4,Now I'm lying on the cold hard ground,53,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Oh, oh",54,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Trouble, trouble, trouble",55,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Oh, oh",56,2012
Taylor Swift,Red,I Knew You Were Trouble,4,"Trouble, trouble, trouble",57,2012
Taylor Swift,Red,All Too Well,5,"I walked through the door with you, the air was cold",1,2012
Taylor Swift,Red,All Too Well,5,But something 'bout it felt like home somehow and I,2,2012
Taylor Swift,Red,All Too Well,5,Left my scarf there at your sister's house,3,2012
Taylor Swift,Red,All Too Well,5,"And you've still got it in your drawer, even now",4,2012
Taylor Swift,Red,All Too Well,5,"Oh, your sweet disposition",5,2012
Taylor Swift,Red,All Too Well,5,And my wide-eyed gaze,6,2012
Taylor Swift,Red,All Too Well,5,We're singing in a car getting lost Upstate,7,2012
Taylor Swift,Red,All Too Well,5,The autumn leaves falling down like pieces into place,8,2012
Taylor Swift,Red,All Too Well,5,And I can picture it after all these days,9,2012
Taylor Swift,Red,All Too Well,5,"And I know it's long gone, and that magic's not here no more",10,2012
Taylor Swift,Red,All Too Well,5,"And I might be okay, but I'm not fine at all",11,2012
Taylor Swift,Red,All Too Well,5,'Cause there we are again on that little town street,12,2012
Taylor Swift,Red,All Too Well,5,You almost ran the red 'cause you were looking over at me,13,2012
Taylor Swift,Red,All Too Well,5,"Wind in my hair, I was there, I remember it all too well",14,2012
Taylor Swift,Red,All Too Well,5,Photo album on the counter,15,2012
Taylor Swift,Red,All Too Well,5,Your cheeks were turning red,16,2012
Taylor Swift,Red,All Too Well,5,You used to be a little kid with glasses in a twin-sized bed,17,2012
Taylor Swift,Red,All Too Well,5,And your mother's telling stories 'bout you on the tee ball team,18,2012
Taylor Swift,Red,All Too Well,5,You taught me about your past thinking your future was me,19,2012
Taylor Swift,Red,All Too Well,5,"And I know it's long gone, and there was nothing else I could do",20,2012
Taylor Swift,Red,All Too Well,5,And I forget about you long enough to forget why I needed to,21,2012
Taylor Swift,Red,All Too Well,5,'Cause there we are again in the middle of the night,22,2012
Taylor Swift,Red,All Too Well,5,We're dancing round the kitchen in the refrigerator light,23,2012
Taylor Swift,Red,All Too Well,5,"Down the stairs, I was there, I remember it all too well, yeah",24,2012
Taylor Swift,Red,All Too Well,5,And maybe we got lost in translation,25,2012
Taylor Swift,Red,All Too Well,5,Maybe I asked for too much,26,2012
Taylor Swift,Red,All Too Well,5,But maybe this thing was a masterpiece,27,2012
Taylor Swift,Red,All Too Well,5,'Till you tore it all up,28,2012
Taylor Swift,Red,All Too Well,5,"Running scared, I was there, I remember it all too well",29,2012
Taylor Swift,Red,All Too Well,5,And you call me up again just to break me like a promise,30,2012
Taylor Swift,Red,All Too Well,5,So casually cruel in the name of being honest,31,2012
Taylor Swift,Red,All Too Well,5,I'm a crumpled up piece of paper lying here,32,2012
Taylor Swift,Red,All Too Well,5,"'Cause I remember it all, all, all... too well",33,2012
Taylor Swift,Red,All Too Well,5,Time won't fly it's like I'm paralyzed by it,34,2012
Taylor Swift,Red,All Too Well,5,I'd like to be my old self again,35,2012
Taylor Swift,Red,All Too Well,5,But I'm still trying to find it,36,2012
Taylor Swift,Red,All Too Well,5,After plaid shirt days and nights when you made me your own,37,2012
Taylor Swift,Red,All Too Well,5,Now you mail back my things and I walk home alone,38,2012
Taylor Swift,Red,All Too Well,5,But you keep my old scarf from that very first week,39,2012
Taylor Swift,Red,All Too Well,5,'Cause it reminds you of innocence and it smells like me,40,2012
Taylor Swift,Red,All Too Well,5,"You can't get rid of it, 'cause you remember it all too well, yeah",41,2012
Taylor Swift,Red,All Too Well,5,Because there we are again when I loved you so,42,2012
Taylor Swift,Red,All Too Well,5,Back before you lost the one real thing you've ever known,43,2012
Taylor Swift,Red,All Too Well,5,"It was rare, I was there, I remember it all too well",44,2012
Taylor Swift,Red,All Too Well,5,"Wind in my hair, you were there, you remember it all",45,2012
Taylor Swift,Red,All Too Well,5,"Down the stairs, you were there, you remember it all",46,2012
Taylor Swift,Red,All Too Well,5,"It was rare, I was there, I remember it all too well",47,2012
Taylor Swift,Red,22,6,It feels like a perfect night to dress up like hipsters,1,2012
Taylor Swift,Red,22,6,"And make fun of our exes, uh uh, uh uh",2,2012
Taylor Swift,Red,22,6,It feels like a perfect night for breakfast at midnight,3,2012
Taylor Swift,Red,22,6,"To fall in love with strangers, uh uh, uh uh",4,2012
Taylor Swift,Red,22,6,Yeah,5,2012
Taylor Swift,Red,22,6,"We're happy, free, confused, and lonely at the same time",6,2012
Taylor Swift,Red,22,6,"It's miserable and magical, oh yeah",7,2012
Taylor Swift,Red,22,6,Tonight's the night when we forget about the deadlines,8,2012
Taylor Swift,Red,22,6,"It's time, uh uh",9,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",10,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,11,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",12,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,13,2012
Taylor Swift,Red,22,6,22,14,2012
Taylor Swift,Red,22,6,It seems like one of those nights,15,2012
Taylor Swift,Red,22,6,"This place is too crowded, too many cool kids, uh uh, uh uh",16,2012
Taylor Swift,Red,22,6,"(Who's Taylor Swift, anyway? Ew)",17,2012
Taylor Swift,Red,22,6,It seems like one of those nights,18,2012
Taylor Swift,Red,22,6,We ditch the whole scene and end up dreaming,19,2012
Taylor Swift,Red,22,6,Instead of sleeping,20,2012
Taylor Swift,Red,22,6,Yeah,21,2012
Taylor Swift,Red,22,6,"We're happy, free, confused, and lonely in the best way",22,2012
Taylor Swift,Red,22,6,"It's miserable and magical, oh yeah",23,2012
Taylor Swift,Red,22,6,Tonight's the night when we forget about,24,2012
Taylor Swift,Red,22,6,"The heartbreaks, it's time",25,2012
Taylor Swift,Red,22,6,Oh oh,26,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",27,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,28,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",29,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,30,2012
Taylor Swift,Red,22,6,22,31,2012
Taylor Swift,Red,22,6,I don't know about you,32,2012
Taylor Swift,Red,22,6,"22, 22",33,2012
Taylor Swift,Red,22,6,It feels like one of those nights,34,2012
Taylor Swift,Red,22,6,We ditch the whole scene,35,2012
Taylor Swift,Red,22,6,It feels like one of those nights,36,2012
Taylor Swift,Red,22,6,We won't be sleeping,37,2012
Taylor Swift,Red,22,6,It feels like one of those nights,38,2012
Taylor Swift,Red,22,6,"You look like bad news, I gotta have you",39,2012
Taylor Swift,Red,22,6,I gotta have you,40,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",41,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,42,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",43,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,44,2012
Taylor Swift,Red,22,6,22,45,2012
Taylor Swift,Red,22,6,"Dancing like 22, yeah, 22, yeah yeah",46,2012
Taylor Swift,Red,22,6,It feels like one of those nights,47,2012
Taylor Swift,Red,22,6,We ditch the whole scene,48,2012
Taylor Swift,Red,22,6,It feels like one of those nights,49,2012
Taylor Swift,Red,22,6,We won't be sleeping,50,2012
Taylor Swift,Red,22,6,It feels like one of those nights,51,2012
Taylor Swift,Red,22,6,"You look like bad news, I gotta have you",52,2012
Taylor Swift,Red,22,6,I gotta have you,53,2012
Taylor Swift,Red,I Almost Do,7,I bet this time of night you're still up,1,2012
Taylor Swift,Red,I Almost Do,7,I bet you're tired from a long hard week,2,2012
Taylor Swift,Red,I Almost Do,7,I bet you're sitting in your chair by the window,3,2012
Taylor Swift,Red,I Almost Do,7,Looking out at the city,4,2012
Taylor Swift,Red,I Almost Do,7,And I bet sometimes you wonder about me,5,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,6,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,7,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,8,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,9,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,10,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",11,2012
Taylor Swift,Red,I Almost Do,7,I bet you think I either moved on or hate you,12,2012
Taylor Swift,Red,I Almost Do,7,‘Cause each time you reach out there's no reply,13,2012
Taylor Swift,Red,I Almost Do,7,"I bet it never, ever occurred to you that I can't say hello to you",14,2012
Taylor Swift,Red,I Almost Do,7,And risk another goodbye,15,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,16,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,17,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,18,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,19,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,20,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",21,2012
Taylor Swift,Red,I Almost Do,7,"Oh, we made quite a mess, babe",22,2012
Taylor Swift,Red,I Almost Do,7,It's probably better off this way,23,2012
Taylor Swift,Red,I Almost Do,7,"And I confess, baby",24,2012
Taylor Swift,Red,I Almost Do,7,In my dreams you're touching my face,25,2012
Taylor Swift,Red,I Almost Do,7,And asking me if I'd want to try again with you,26,2012
Taylor Swift,Red,I Almost Do,7,And I almost do,27,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,28,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,29,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,30,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,31,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,32,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",33,2012
Taylor Swift,Red,I Almost Do,7,I bet this time of night you're still up,34,2012
Taylor Swift,Red,I Almost Do,7,I bet you're tired from a long hard week,35,2012
Taylor Swift,Red,I Almost Do,7,I bet you're sittin' in your chair by the window,36,2012
Taylor Swift,Red,I Almost Do,7,Looking out at the city,37,2012
Taylor Swift,Red,I Almost Do,7,And I hope sometimes you wonder about me,38,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I remember when we broke up, the first time",1,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Saying, ""This is it, I've had enough"" 'cause, like",2,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We hadn't seen each other in a month,3,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,When you said you needed space – what<U+203D>,4,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Then you come around again and say,5,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"""Baby, I miss you and I swear I'm gonna change; trust me""",6,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Remember how that lasted for a day?,7,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I say, ""I hate you,"" we break up, you call me, ""I love you""",8,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh,9,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We called it off again last night but,10,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh,11,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"This time, I'm telling you, I'm telling you",12,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",13,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",14,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",15,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",16,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Like, ever",17,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,I'm really gonna miss you picking fights and me,18,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Falling for it screaming that I'm right and you,19,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Would hide away and find your peace of mind,20,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,With some indie record that's much cooler than mine,21,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh,22,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We called it off again last night but,23,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh,24,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"This time, I'm telling you, I'm telling you",25,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",26,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",27,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",28,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",29,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh (yeah!),30,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh (yeah!),31,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh—ooh—ooh—ooh—ooh (yeah!),32,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Oh—oh—oh!,33,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I used to think that we were forever, ever",34,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"And I used to say, ""Never say never""",35,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Huh, so he calls me up and he's like, ""I still love you""",36,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"And I'm like, ""I just— I mean, this is exhausting, you know?",37,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Like, we are never getting back together, like, ever""",38,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",39,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",40,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",41,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",42,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We— (ooh—ooh—ooh—ooh—ooh, ooh—ooh—ooh—ooh—ooh)",43,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,—getting back together,44,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We— (ooh—ooh—ooh—ooh—ooh, ooh—ooh—ooh—ooh—ooh)",45,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,—getting back together,46,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me (talk to me)",47,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",48,2012
Taylor Swift,Red,Stay Stay Stay,9,I'm pretty sure we almost broke up last night,1,2012
Taylor Swift,Red,Stay Stay Stay,9,"I threw my phone across the room, at you",2,2012
Taylor Swift,Red,Stay Stay Stay,9,I was expecting some dramatic turn away but you stay,3,2012
Taylor Swift,Red,Stay Stay Stay,9,This morning I said we should talk about it,4,2012
Taylor Swift,Red,Stay Stay Stay,9,'Cause I read you should never leave a fight unresolved,5,2012
Taylor Swift,Red,Stay Stay Stay,9,That's when you came in wearing a football helmet,6,2012
Taylor Swift,Red,Stay Stay Stay,9,And said okay let's talk,7,2012
Taylor Swift,Red,Stay Stay Stay,9,And I said,8,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay",9,2012
Taylor Swift,Red,Stay Stay Stay,9,"I've been loving you for quite some time, time, time",10,2012
Taylor Swift,Red,Stay Stay Stay,9,"You think that it's funny when I'm mad, mad, mad",11,2012
Taylor Swift,Red,Stay Stay Stay,9,But I think that it's best if we both stay,12,2012
Taylor Swift,Red,Stay Stay Stay,9,Before you I'd only dated self-indulgent takers,13,2012
Taylor Swift,Red,Stay Stay Stay,9,Who took all of their problems out on me,14,2012
Taylor Swift,Red,Stay Stay Stay,9,But you carry my groceries and now I'm always laughing,15,2012
Taylor Swift,Red,Stay Stay Stay,9,And I love you because you have given me no choice but to,16,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay",17,2012
Taylor Swift,Red,Stay Stay Stay,9,"I've been loving you for quite some time, time, time",18,2012
Taylor Swift,Red,Stay Stay Stay,9,"You think that it's funny when I'm mad, mad, mad",19,2012
Taylor Swift,Red,Stay Stay Stay,9,"But I think that it's best if we both stay, stay, stay, stay",20,2012
Taylor Swift,Red,Stay Stay Stay,9,"You took the time to memorize me, my fears, my hopes and dreams",21,2012
Taylor Swift,Red,Stay Stay Stay,9,"I just like hanging out with you, all the time",22,2012
Taylor Swift,Red,Stay Stay Stay,9,All those times that you didn't leave it's been occurring to me,23,2012
Taylor Swift,Red,Stay Stay Stay,9,"I'd like to hang out with you, for my whole life",24,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, and I'll be loving you for quite some time",25,2012
Taylor Swift,Red,Stay Stay Stay,9,"No one else is gonna love me when I get mad, mad, mad",26,2012
Taylor Swift,Red,Stay Stay Stay,9,"So I think that it's best if we both stay, stay",27,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay, stay!",28,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay",29,2012
Taylor Swift,Red,Stay Stay Stay,9,"I've been loving you for quite some time, time, time",30,2012
Taylor Swift,Red,Stay Stay Stay,9,"You think that it's funny when I'm mad, mad, mad",31,2012
Taylor Swift,Red,Stay Stay Stay,9,"But I think that it's best if we both stay, stay",32,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay, stay!",33,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay",34,2012
Taylor Swift,Red,Stay Stay Stay,9,"I've been loving you for quite some time, time, time",35,2012
Taylor Swift,Red,Stay Stay Stay,9,"You think that it's funny when I'm mad, mad, mad",36,2012
Taylor Swift,Red,Stay Stay Stay,9,But I think that it's best if we both stay,37,2012
Taylor Swift,Red,Stay Stay Stay,9,"(ha-haha-eee, It's so fun)",38,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Find myself at your door,1,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Just like all those times before,2,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,I'm not sure how I got there,3,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,All roads they lead me here,4,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,I imagine you are home,5,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"In your room, all alone",6,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,And you open your eyes into mine,7,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,And everything feels better,8,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,And right before your eyes,9,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,I'm breaking,10,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"No fuss, no reasons why",11,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Just you and me,12,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(e-he-e-he-e-he-e-he-e-he-e-he-e-he-e-he),13,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you this,14,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Put my name at the top of your list,15,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you why,16,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You break my heart in the blink of an eye,17,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"(eye, eye)",18,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You find yourself at my door,19,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Just like all those times before,20,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You wear your best apology,21,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,But I was there to watch you leave,22,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,And all the times I let you in,23,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Just for you to go again,24,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Disappear when you come back,25,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Everything is better,26,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,And right before your eyes,27,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,I'm aching,28,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"No fuss, nowhere to hide",29,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Just you and me,30,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(e-he-e-he-e-he-e-he-e-he-e-he-e-he-e-he),31,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you this,32,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Put my name at the top of your list,33,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you why,34,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You break my heart in the blink of an eye,35,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"(eye, eye)",36,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Gary Lightbody,37,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time you tell me I've got it wrong,38,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I say it's been you all along,39,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I let you in my door,40,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"This is the last time, I won't hurt you anymore",41,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"Oh-ho, oh-ho, oh-ho, oh-ho",42,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"Oh-ho, oh-ho, oh-ho, oh-ho",43,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you this,44,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Put my name at the top of your list,45,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you why,46,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You break my heart in the blink of an eye,47,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Gary Lightbody,48,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you this,49,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(This is the last time I'm asking you this),50,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Put my name at the top of your list,51,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(Put my name at the top of your list),52,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,This is the last time I'm asking you why,53,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(This is the last time I'm asking you why),54,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,You break my heart in the blink of an eye,55,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,(You break my heart),56,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"This is the last time I'm asking you, last time I'm asking you",57,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Last time I'm asking you this,58,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"This is the last time I'm asking you, last time I'm asking you",59,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Last time I'm asking you this,60,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"This is the last time I'm asking you, last time I'm asking you",61,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Last time I'm asking you this,62,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,"This is the last time I'm asking you, last time I'm asking you",63,2012
Taylor Swift,Red,The Last Time (Ft. Gary Lightbody),10,Last time I'm asking you this,64,2012
Taylor Swift,Red,Holy Ground,11,I was reminiscing just the other day,1,2012
Taylor Swift,Red,Holy Ground,11,"While having coffee all alone and Lord, it took me away",2,2012
Taylor Swift,Red,Holy Ground,11,Back to a first-glance feeling on New York time,3,2012
Taylor Swift,Red,Holy Ground,11,Back when you fit my poems like a perfect rhyme,4,2012
Taylor Swift,Red,Holy Ground,11,"Took off faster than a green light, go",5,2012
Taylor Swift,Red,Holy Ground,11,"Hey, you skip the conversation when you already know",6,2012
Taylor Swift,Red,Holy Ground,11,I left a note on the door with a joke we'd made,7,2012
Taylor Swift,Red,Holy Ground,11,And that was the first day,8,2012
Taylor Swift,Red,Holy Ground,11,"And darling, it was good never looking down",9,2012
Taylor Swift,Red,Holy Ground,11,And right there where we stood was holy ground,10,2012
Taylor Swift,Red,Holy Ground,11,Spinning like a girl in a brand new dress,11,2012
